14.0,194.0
14.0,192.0
14.0,191.0
14.0,189.0
14.0,188.0
13.0,188.0
13.0,186.0
13.0,185.0
13.0,183.0
13.0,182.0
13.0,180.0
13.0,179.0
13.0,177.0
12.0,176.0
12.0,174.0
12.0,173.0
12.0,171.0
12.0,170.0
12.0,168.0
12.0,167.0
12.0,156.0
12.0,155.0
12.0,146.0
12.0,137.0
12.0,128.0
12.0,126.0
12.0,125.0
12.0,123.0
12.0,122.0
12.0,120.0
12.0,119.0
12.0,117.0
12.0,116.0
12.0,114.0
12.0,113.0
12.0,111.0
12.0,110.0
12.0,108.0
12.0,107.0
12.0,105.0
12.0,104.0
12.0,102.0
12.0,101.0
12.0,99.0
12.0,98.0
12.0,96.0
12.0,95.0
12.0,93.0
10.0,93.0
10.0,92.0
10.0,90.0
10.0,89.0
9.0,87.0
9.0,86.0
10.0,86.0
11.0,84.0
13.0,84.0
14.0,84.0
16.0,84.0
17.0,83.0
19.0,83.0
20.0,83.0
22.0,83.0
23.0,83.0
23.0,81.0
25.0,81.0
26.0,81.0
28.0,81.0
29.0,81.0
31.0,81.0
32.0,80.0
34.0,80.0
35.0,80.0
37.0,80.0
38.0,80.0
40.0,80.0
41.0,80.0
41.0,78.0
43.0,78.0
44.0,78.0
46.0,78.0
47.0,78.0
49.0,78.0
50.0,78.0
52.0,78.0
53.0,78.0
55.0,78.0
56.0,78.0
56.0,77.0
58.0,77.0
59.0,77.0
61.0,77.0
62.0,77.0
64.0,77.0
65.0,77.0
67.0,77.0
68.0,77.0
70.0,77.0
71.0,77.0
73.0,77.0
74.0,77.0
76.0,77.0
77.0,77.0
79.0,77.0
80.0,77.0
82.0,77.0
83.0,77.0
85.0,77.0
86.0,77.0
88.0,77.0
89.0,77.0
91.0,77.0
92.0,77.0
94.0,77.0
95.0,77.0
97.0,77.0
98.0,77.0
100.0,77.0
101.0,77.0
101.0,78.0
101.0,79.0
101.0,81.0
101.0,82.0
101.0,84.0
101.0,85.0
101.0,87.0
101.0,88.0
101.0,90.0
101.0,91.0
101.0,93.0
101.0,94.0
101.0,96.0
101.0,97.0
101.0,99.0
101.0,100.0
101.0,102.0
101.0,103.0
101.0,105.0
101.0,106.0
101.0,108.0
101.0,109.0
101.0,111.0
101.0,112.0
101.0,114.0
101.0,115.0
101.0,117.0
101.0,118.0
101.0,120.0
101.0,121.0
103.0,121.0
103.0,123.0
103.0,124.0
103.0,126.0
103.0,127.0
103.0,129.0
103.0,130.0
103.0,132.0
103.0,133.0
103.0,135.0
103.0,136.0
103.0,138.0
103.0,139.0
103.0,141.0
103.0,142.0
103.0,144.0
103.0,145.0
103.0,147.0
103.0,148.0
103.0,150.0
103.0,153.0
103.0,154.0
103.0,156.0
103.0,157.0
103.0,159.0
103.0,160.0
103.0,162.0
103.0,163.0
103.0,165.0
103.0,166.0
103.0,169.0
103.0,171.0
103.0,172.0
103.0,174.0
103.0,175.0
103.0,177.0
103.0,178.0
103.0,180.0
103.0,181.0
103.0,183.0
103.0,184.0
103.0,186.0
103.0,187.0
103.0,189.0
103.0,190.0
103.0,192.0
103.0,193.0
103.0,195.0
103.0,196.0
103.0,198.0
103.0,199.0
103.0,201.0
103.0,202.0
103.0,204.0
103.0,205.0
104.0,205.0
104.0,207.0
104.0,208.0
104.0,210.0
104.0,213.0
104.0,214.0
104.0,216.0
106.0,216.0
107.0,216.0
109.0,216.0
110.0,216.0
112.0,216.0
112.0,215.0
113.0,215.0
115.0,215.0
116.0,215.0
118.0,215.0
118.0,213.0
119.0,213.0
121.0,213.0
122.0,213.0
124.0,212.0
125.0,212.0
127.0,212.0
128.0,212.0
130.0,212.0
130.0,210.0
131.0,210.0
133.0,210.0
134.0,210.0
136.0,210.0
137.0,210.0
139.0,209.0
140.0,209.0
142.0,209.0
143.0,209.0
145.0,209.0
146.0,209.0
148.0,209.0
149.0,207.0
151.0,207.0
152.0,207.0
154.0,207.0
155.0,207.0
157.0,207.0
158.0,207.0
160.0,207.0
161.0,207.0
163.0,207.0
164.0,207.0
166.0,207.0
167.0,207.0
169.0,207.0
169.0,206.0
169.0,204.0
169.0,203.0
169.0,201.0
169.0,200.0
169.0,198.0
169.0,197.0
169.0,195.0
169.0,194.0
169.0,192.0
169.0,191.0
169.0,189.0
169.0,188.0
169.0,186.0
169.0,185.0
169.0,183.0
169.0,182.0
169.0,180.0
168.0,180.0
168.0,179.0
168.0,177.0
168.0,176.0
168.0,174.0
168.0,173.0
168.0,171.0
168.0,170.0
168.0,168.0
168.0,167.0
168.0,165.0
168.0,164.0
166.0,164.0
166.0,162.0
166.0,161.0
166.0,159.0
166.0,158.0
166.0,156.0
166.0,155.0
166.0,153.0
166.0,152.0
166.0,150.0
166.0,149.0
165.0,147.0
165.0,146.0
165.0,144.0
165.0,143.0
165.0,141.0
165.0,140.0
165.0,138.0
165.0,137.0
165.0,135.0
165.0,134.0
165.0,132.0
165.0,131.0
165.0,129.0
165.0,128.0
165.0,126.0
165.0,125.0
165.0,123.0
165.0,122.0
165.0,120.0
165.0,119.0
163.0,119.0
163.0,117.0
163.0,116.0
163.0,114.0
163.0,113.0
163.0,111.0
163.0,110.0
163.0,108.0
163.0,107.0
163.0,105.0
163.0,104.0
163.0,102.0
163.0,101.0
163.0,99.0
163.0,98.0
163.0,96.0
162.0,96.0
162.0,95.0
162.0,93.0
162.0,92.0
162.0,90.0
162.0,89.0
162.0,87.0
162.0,86.0
162.0,84.0
162.0,83.0
162.0,81.0
160.0,81.0
160.0,80.0
160.0,78.0
160.0,75.0
160.0,74.0
160.0,72.0
160.0,71.0
159.0,71.0
159.0,69.0
159.0,68.0
159.0,66.0
159.0,65.0
157.0,62.0
157.0,60.0
157.0,59.0
157.0,57.0
157.0,56.0
157.0,54.0
157.0,53.0
156.0,50.0
156.0,48.0
156.0,47.0
156.0,45.0
156.0,44.0
156.0,42.0
156.0,39.0
156.0,38.0
156.0,36.0
156.0,35.0
156.0,33.0
156.0,32.0
156.0,30.0
154.0,30.0
154.0,29.0
154.0,27.0
154.0,26.0
154.0,24.0
154.0,23.0
154.0,20.0
154.0,18.0
154.0,17.0
154.0,15.0
154.0,14.0
153.0,14.0
153.0,12.0
153.0,11.0
153.0,9.0
153.0,8.0
153.0,6.0
151.0,6.0
150.0,6.0
148.0,6.0
147.0,6.0
145.0,6.0
144.0,6.0
142.0,6.0
141.0,6.0
139.0,6.0
138.0,5.0
136.0,5.0
135.0,5.0
118.0,2.0
117.0,2.0
115.0,2.0
111.0,2.0
109.0,2.0
105.0,2.0
102.0,2.0
99.0,2.0
97.0,2.0
93.0,3.0
88.0,3.0
84.0,3.0
82.0,3.0
81.0,3.0
79.0,4.0
78.0,4.0
79.0,4.0
79.0,3.0
79.0,2.0
79.0,0.0
79.0,-1.0
80.0,-1.0
80.0,-3.0
80.0,-4.0
80.0,-6.0
80.0,-7.0
80.0,-13.0
80.0,-15.0
80.0,-16.0
80.0,-18.0
80.0,-25.0
80.0,-27.0
80.0,-28.0
79.0,-36.0
79.0,-37.0
78.0,-45.0
78.0,-46.0
76.0,-52.0
76.0,-54.0
76.0,-60.0
76.0,-64.0
75.0,-67.0
75.0,-69.0
76.0,-69.0
77.0,-69.0
79.0,-69.0
80.0,-69.0
82.0,-69.0
83.0,-69.0
85.0,-69.0
86.0,-69.0
88.0,-69.0
89.0,-69.0
91.0,-69.0
92.0,-69.0
94.0,-69.0
107.0,-69.0
113.0,-69.0
119.0,-69.0
125.0,-69.0
127.0,-69.0
127.0,-68.0
128.0,-68.0
130.0,-68.0
131.0,-68.0
133.0,-68.0
134.0,-68.0
136.0,-68.0
137.0,-68.0
139.0,-68.0
140.0,-68.0
140.0,-66.0
140.0,-67.0
140.0,-69.0
140.0,-70.0
140.0,-72.0
140.0,-73.0
140.0,-75.0
140.0,-76.0
140.0,-78.0
140.0,-79.0
140.0,-81.0
140.0,-82.0
140.0,-84.0
139.0,-85.0
139.0,-87.0
139.0,-88.0
139.0,-90.0
139.0,-91.0
139.0,-93.0
139.0,-94.0
139.0,-96.0
138.0,-96.0
138.0,-97.0
138.0,-99.0
138.0,-100.0
138.0,-102.0
138.0,-103.0
138.0,-105.0
138.0,-106.0
138.0,-108.0
138.0,-109.0
136.0,-109.0
136.0,-111.0
136.0,-112.0
136.0,-114.0
136.0,-115.0
136.0,-117.0
136.0,-118.0
136.0,-120.0
136.0,-121.0
136.0,-123.0
136.0,-124.0
136.0,-126.0
136.0,-127.0
135.0,-127.0
135.0,-129.0
133.0,-129.0
132.0,-129.0
130.0,-129.0
129.0,-129.0
127.0,-129.0
126.0,-129.0
124.0,-129.0
123.0,-129.0
121.0,-129.0
120.0,-129.0
118.0,-129.0
117.0,-129.0
115.0,-129.0
114.0,-129.0
112.0,-129.0
111.0,-129.0
109.0,-129.0
108.0,-129.0
105.0,-129.0
103.0,-129.0
102.0,-129.0
100.0,-129.0
99.0,-129.0
97.0,-129.0
96.0,-129.0
93.0,-129.0
91.0,-130.0
90.0,-130.0
88.0,-130.0
87.0,-130.0
84.0,-132.0
82.0,-132.0
81.0,-132.0
79.0,-132.0
78.0,-132.0
76.0,-132.0
76.0,-133.0
75.0,-133.0
72.0,-133.0
70.0,-133.0
69.0,-133.0
67.0,-133.0
66.0,-133.0
64.0,-133.0
63.0,-133.0
61.0,-133.0
61.0,-135.0
61.0,-136.0
61.0,-138.0
61.0,-139.0
61.0,-141.0
62.0,-141.0
62.0,-142.0
62.0,-144.0
62.0,-145.0
62.0,-147.0
62.0,-148.0
62.0,-150.0
62.0,-151.0
62.0,-153.0
62.0,-154.0
62.0,-156.0
62.0,-157.0
62.0,-159.0
62.0,-160.0
62.0,-162.0
62.0,-165.0
62.0,-166.0
62.0,-168.0
62.0,-169.0
62.0,-171.0
62.0,-172.0
62.0,-174.0
62.0,-175.0
62.0,-177.0
62.0,-178.0
62.0,-180.0
62.0,-181.0
62.0,-183.0
62.0,-184.0
62.0,-186.0
62.0,-187.0
62.0,-189.0
61.0,-189.0
61.0,-190.0
61.0,-192.0
61.0,-193.0
61.0,-195.0
61.0,-196.0
60.0,-196.0
58.0,-196.0
57.0,-196.0
55.0,-196.0
54.0,-196.0
52.0,-196.0
51.0,-196.0
49.0,-196.0
48.0,-196.0
46.0,-196.0
45.0,-196.0
43.0,-196.0
42.0,-196.0
40.0,-196.0
39.0,-196.0
37.0,-196.0
36.0,-196.0
34.0,-196.0
33.0,-196.0
31.0,-196.0
30.0,-196.0
28.0,-196.0
27.0,-196.0
25.0,-196.0
24.0,-196.0
22.0,-196.0
21.0,-196.0
19.0,-196.0
18.0,-196.0
16.0,-196.0
15.0,-196.0
13.0,-196.0
12.0,-196.0
10.0,-196.0
9.0,-196.0
7.0,-196.0
6.0,-196.0
4.0,-196.0
3.0,-196.0
1.0,-196.0
0.0,-196.0
0.0,-195.0
-2.0,-195.0
-3.0,-195.0
-5.0,-195.0
-6.0,-195.0
-8.0,-195.0
-9.0,-194.0
-11.0,-194.0
-12.0,-194.0
-14.0,-194.0
-17.0,-194.0
-18.0,-194.0
-20.0,-194.0
-21.0,-194.0
-21.0,-192.0
-24.0,-192.0
-26.0,-192.0
-27.0,-192.0
-29.0,-192.0
-30.0,-192.0
-30.0,-191.0
-30.0,-189.0
-29.0,-189.0
-29.0,-188.0
-29.0,-186.0
-29.0,-185.0
-28.0,-185.0
-28.0,-183.0
-28.0,-182.0
-28.0,-180.0
-26.0,-179.0
-26.0,-177.0
-26.0,-176.0
-26.0,-174.0
-25.0,-173.0
-25.0,-171.0
-25.0,-170.0
-25.0,-168.0
-25.0,-167.0
-23.0,-167.0
-23.0,-165.0
-23.0,-164.0
-23.0,-162.0
-22.0,-161.0
-22.0,-159.0
-22.0,-158.0
-22.0,-156.0
-20.0,-156.0
-20.0,-155.0
-20.0,-153.0
-20.0,-152.0
-20.0,-150.0
-19.0,-149.0
-19.0,-147.0
-19.0,-146.0
-19.0,-144.0
-19.0,-143.0
-17.0,-141.0
-17.0,-140.0
-17.0,-138.0
-17.0,-137.0
-17.0,-135.0
-17.0,-134.0
-16.0,-134.0
-16.0,-132.0
-16.0,-131.0
-16.0,-129.0
-16.0,-128.0
-16.0,-126.0
-16.0,-125.0
-16.0,-123.0
-16.0,-122.0
-16.0,-120.0
-17.0,-120.0
-18.0,-120.0
-20.0,-120.0
-21.0,-120.0
-23.0,-120.0
-24.0,-120.0
-26.0,-120.0
-27.0,-120.0
-29.0,-120.0
-30.0,-120.0
-32.0,-120.0
-33.0,-120.0
-35.0,-120.0
-36.0,-120.0
-38.0,-120.0
-39.0,-120.0
-41.0,-120.0
-42.0,-120.0
-44.0,-120.0
-45.0,-120.0
-47.0,-120.0
-48.0,-120.0
-50.0,-120.0
-51.0,-120.0
-53.0,-120.0
-54.0,-120.0
-56.0,-120.0
-56.0,-121.0
-57.0,-121.0
-59.0,-121.0
-60.0,-121.0
-62.0,-121.0
-63.0,-121.0
-65.0,-121.0
-66.0,-121.0
-68.0,-121.0
-69.0,-121.0
-71.0,-121.0
-72.0,-121.0
-74.0,-121.0
-75.0,-121.0
-77.0,-121.0
-78.0,-121.0
-80.0,-121.0
-81.0,-121.0
-83.0,-121.0
-84.0,-121.0
-86.0,-121.0
-87.0,-121.0
-89.0,-121.0
-90.0,-121.0
-92.0,-121.0
-93.0,-120.0
-95.0,-120.0
-95.0,-121.0
-95.0,-123.0
-95.0,-124.0
-95.0,-126.0
-95.0,-127.0
-95.0,-129.0
-96.0,-129.0
-96.0,-130.0
-96.0,-132.0
-96.0,-133.0
-96.0,-135.0
-96.0,-136.0
-98.0,-138.0
-98.0,-139.0
-98.0,-141.0
-98.0,-142.0
-98.0,-144.0
-98.0,-145.0
-99.0,-145.0
-99.0,-147.0
-99.0,-148.0
-99.0,-150.0
-99.0,-151.0
-99.0,-153.0
-101.0,-153.0
-101.0,-154.0
-101.0,-156.0
-101.0,-157.0
-101.0,-159.0
-102.0,-159.0
-102.0,-160.0
-102.0,-162.0
-102.0,-163.0
-102.0,-165.0
-104.0,-165.0
-104.0,-166.0
-104.0,-168.0
-104.0,-169.0
-104.0,-171.0
-104.0,-172.0
-105.0,-172.0
-105.0,-174.0
-105.0,-175.0
-105.0,-177.0
-105.0,-178.0
-105.0,-180.0
-105.0,-181.0
-107.0,-181.0
-107.0,-183.0
-107.0,-184.0
-107.0,-186.0
-107.0,-187.0
-107.0,-189.0
-108.0,-189.0
-108.0,-190.0
-110.0,-190.0
-111.0,-190.0
-113.0,-190.0
-114.0,-190.0
-116.0,-190.0
-117.0,-190.0
-119.0,-190.0
-120.0,-190.0
-122.0,-190.0
-123.0,-190.0
-125.0,-190.0
-126.0,-190.0
-128.0,-190.0
-129.0,-190.0
-131.0,-190.0
-132.0,-190.0
-134.0,-190.0
-135.0,-190.0
-137.0,-190.0
-138.0,-190.0
-140.0,-190.0
-150.0,-189.0
-152.0,-189.0
-153.0,-189.0
-162.0,-188.0
-164.0,-188.0
-171.0,-186.0
-173.0,-186.0
-180.0,-185.0
-182.0,-185.0
-189.0,-185.0
-191.0,-185.0
-192.0,-185.0
-194.0,-185.0
-195.0,-185.0
-197.0,-185.0
-198.0,-185.0
-198.0,-183.0
-200.0,-183.0
-201.0,-183.0
-203.0,-183.0
-204.0,-183.0
-206.0,-183.0
-206.0,-182.0
-205.0,-182.0
-203.0,-180.0
-202.0,-179.0
-202.0,-177.0
-200.0,-177.0
-200.0,-176.0
-200.0,-174.0
-199.0,-174.0
-199.0,-173.0
-199.0,-171.0
-197.0,-171.0
-197.0,-170.0
-197.0,-168.0
-196.0,-167.0
-196.0,-165.0
-196.0,-164.0
-194.0,-164.0
-194.0,-162.0
-194.0,-161.0
-193.0,-159.0
-193.0,-158.0
-193.0,-156.0
-191.0,-155.0
-191.0,-153.0
-191.0,-152.0
-190.0,-150.0
-190.0,-149.0
-190.0,-147.0
-190.0,-146.0
-188.0,-144.0
-188.0,-143.0
-188.0,-141.0
-187.0,-140.0
-187.0,-138.0
-187.0,-137.0
-187.0,-135.0
-185.0,-134.0
-185.0,-132.0
-185.0,-131.0
-185.0,-129.0
-184.0,-128.0
-184.0,-126.0
-184.0,-125.0
-184.0,-123.0
-184.0,-122.0
-184.0,-120.0
-182.0,-119.0
-182.0,-117.0
-182.0,-116.0
-182.0,-114.0
-179.0,-99.0
-179.0,-98.0
-178.0,-89.0
-178.0,-87.0
-178.0,-84.0
-178.0,-83.0
-179.0,-83.0
-180.0,-83.0
-182.0,-83.0
-183.0,-83.0
-185.0,-83.0
-185.0,-81.0
-186.0,-81.0
-188.0,-81.0
-189.0,-81.0
-191.0,-81.0
-192.0,-81.0
-194.0,-81.0
-195.0,-81.0
-197.0,-81.0
-198.0,-81.0
-200.0,-81.0
-201.0,-81.0
-203.0,-81.0
-204.0,-80.0
-206.0,-80.0
-207.0,-80.0
-209.0,-80.0
-210.0,-80.0
-212.0,-80.0
-213.0,-80.0
-215.0,-80.0
-216.0,-80.0
-218.0,-80.0
-219.0,-80.0
-230.0,-80.0
-231.0,-80.0
-239.0,-78.0
-243.0,-78.0
-246.0,-78.0
-248.0,-78.0
-248.0,-77.0
-248.0,-75.0
-248.0,-74.0
-248.0,-72.0
-248.0,-71.0
-248.0,-69.0
-247.0,-69.0
-247.0,-68.0
-245.0,-60.0
-244.0,-59.0
-244.0,-57.0
-244.0,-56.0
-239.0,-44.0
-239.0,-42.0
-239.0,-41.0
-236.0,-29.0
-236.0,-27.0
-235.0,-17.0
-235.0,-15.0
-235.0,-8.0
-235.0,-3.0
-233.0,-3.0
-232.0,-3.0
-230.0,-3.0
-229.0,-3.0
-227.0,-3.0
-226.0,-3.0
-224.0,-3.0
-223.0,-3.0
-221.0,-3.0
-220.0,-3.0
-218.0,-3.0
-217.0,-3.0
-215.0,-3.0
-214.0,-3.0
-212.0,-3.0
-211.0,-3.0
-209.0,-3.0
-208.0,-3.0
-206.0,-3.0
-205.0,-2.0
-203.0,-2.0
-202.0,-2.0
-200.0,-2.0
-199.0,-2.0
-197.0,-2.0
-196.0,-2.0
-196.0,0.0
-194.0,0.0
-193.0,0.0
-191.0,0.0
-190.0,0.0
-188.0,0.0
-187.0,0.0
-187.0,1.0
-185.0,1.0
-184.0,1.0
-182.0,1.0
-181.0,1.0
-179.0,1.0
-179.0,3.0
-178.0,3.0
-176.0,3.0
-175.0,3.0
-173.0,3.0
-172.0,3.0
-172.0,4.0
-170.0,4.0
-169.0,4.0
-167.0,4.0
-166.0,4.0
-164.0,4.0
-164.0,6.0
-163.0,6.0
-161.0,6.0
-161.0,7.0
-162.0,7.0
-164.0,9.0
-164.0,10.0
-165.0,10.0
-165.0,12.0
-167.0,12.0
-167.0,13.0
-168.0,13.0
-168.0,15.0
-170.0,16.0
-170.0,18.0
-171.0,18.0
-171.0,19.0
-173.0,19.0
-173.0,21.0
-174.0,21.0
-176.0,25.0
-177.0,25.0
-177.0,27.0
-177.0,28.0
-180.0,31.0
-180.0,33.0
-182.0,33.0
-182.0,34.0
-185.0,37.0
-185.0,39.0
-186.0,39.0
-188.0,42.0
-189.0,43.0
-191.0,43.0
-192.0,43.0
-194.0,43.0
-195.0,43.0
-197.0,43.0
-198.0,43.0
-200.0,43.0
-201.0,43.0
-203.0,43.0
-210.0,43.0
-212.0,43.0
-213.0,43.0
-225.0,43.0
-227.0,43.0
-228.0,43.0
-230.0,43.0
-242.0,42.0
-243.0,42.0
-245.0,42.0
-252.0,42.0
-254.0,42.0
-255.0,42.0
-260.0,42.0
-263.0,42.0
-263.0,43.0
-263.0,45.0
-263.0,46.0
-263.0,48.0
-263.0,49.0
-263.0,51.0
-263.0,52.0
-263.0,54.0
-262.0,55.0
-262.0,57.0
-262.0,58.0
-262.0,60.0
-262.0,61.0
-262.0,63.0
-262.0,64.0
-262.0,66.0
-260.0,66.0
-260.0,67.0
-260.0,69.0
-260.0,70.0
-260.0,72.0
-260.0,73.0
-260.0,75.0
-260.0,76.0
-260.0,78.0
-260.0,79.0
-260.0,81.0
-260.0,82.0
-260.0,84.0
-260.0,85.0
-260.0,87.0
-260.0,88.0
-260.0,90.0
-260.0,91.0
-260.0,93.0
-260.0,94.0
-260.0,96.0
-260.0,97.0
-260.0,99.0
-260.0,100.0
-260.0,102.0
-260.0,103.0
-259.0,103.0
-257.0,103.0
-256.0,103.0
-254.0,103.0
-253.0,103.0
-251.0,103.0
-251.0,105.0
-250.0,105.0
-248.0,105.0
-247.0,105.0
-245.0,105.0
-245.0,106.0
-244.0,106.0
-242.0,106.0
-241.0,106.0
-239.0,106.0
-239.0,108.0
-238.0,108.0
-236.0,108.0
-235.0,108.0
-233.0,108.0
-232.0,108.0
-230.0,108.0
-229.0,108.0
-227.0,108.0
-226.0,108.0
-224.0,108.0
-223.0,108.0
-221.0,108.0
-220.0,108.0
-218.0,108.0
-217.0,108.0
-215.0,108.0
-215.0,109.0
-215.0,111.0
-215.0,112.0
-215.0,114.0
-216.0,114.0
-216.0,115.0
-216.0,117.0
-216.0,118.0
-216.0,120.0
-218.0,121.0
-218.0,123.0
-218.0,124.0
-218.0,126.0
-218.0,127.0
-218.0,129.0
-218.0,130.0
-218.0,132.0
-219.0,132.0
-219.0,133.0
-219.0,135.0
-219.0,136.0
-219.0,138.0
-219.0,139.0
-219.0,141.0
-219.0,142.0
-221.0,142.0
-221.0,144.0
-221.0,145.0
-221.0,147.0
-221.0,148.0
-221.0,150.0
-221.0,151.0
-222.0,151.0
-222.0,153.0
-222.0,154.0
-222.0,156.0
-222.0,157.0
-222.0,159.0
-222.0,160.0
-224.0,162.0
-224.0,163.0
-224.0,165.0
-224.0,166.0
-224.0,168.0
-225.0,169.0
-225.0,171.0
-225.0,172.0
-225.0,174.0
-225.0,175.0
-225.0,177.0
-227.0,178.0
-227.0,180.0
-227.0,181.0
-226.0,181.0
-224.0,181.0
-223.0,183.0
-221.0,183.0
-220.0,183.0
-218.0,183.0
-217.0,183.0
-215.0,183.0
-214.0,183.0
-212.0,183.0
-211.0,183.0
-209.0,183.0
-208.0,183.0
-206.0,183.0
-205.0,183.0
-203.0,183.0
-202.0,183.0
-199.0,183.0
-197.0,183.0
-196.0,183.0
-194.0,183.0
-193.0,183.0
-193.0,182.0
-191.0,182.0
-190.0,182.0
-188.0,182.0
-187.0,182.0
-185.0,182.0
-184.0,182.0
-182.0,182.0
-182.0,183.0
-182.0,184.0
-182.0,186.0
-182.0,187.0
-182.0,189.0
-182.0,190.0
-182.0,192.0
-183.0,192.0
-183.0,193.0
-183.0,195.0
-183.0,196.0
-185.0,196.0
-185.0,198.0
-185.0,199.0
-185.0,201.0
-186.0,201.0
-186.0,202.0
-186.0,204.0
-186.0,205.0
-186.0,207.0
-188.0,207.0
-188.0,208.0
-188.0,210.0
-188.0,211.0
-189.0,213.0
-189.0,214.0
-189.0,216.0
-189.0,217.0
-189.0,219.0
-189.0,220.0
-191.0,220.0
-191.0,222.0
-191.0,223.0
-191.0,225.0
-191.0,226.0
-191.0,228.0
-192.0,229.0
-192.0,232.0
-192.0,234.0
-192.0,235.0
-192.0,237.0
-192.0,240.0
-192.0,241.0
-192.0,243.0
-192.0,244.0
-192.0,246.0
-192.0,247.0
-192.0,249.0
-192.0,250.0
-192.0,252.0
-191.0,252.0
-190.0,252.0
-190.0,253.0
-188.0,253.0
-187.0,253.0
-185.0,253.0
-184.0,253.0
-182.0,253.0
-182.0,255.0
-181.0,255.0
-179.0,255.0
-178.0,255.0
-176.0,255.0
-175.0,255.0
-173.0,255.0
-172.0,255.0
-170.0,255.0
-169.0,255.0
-167.0,255.0
-166.0,255.0
-164.0,255.0
-163.0,255.0
-161.0,255.0
-160.0,255.0
-158.0,255.0
-157.0,255.0
-155.0,255.0
-154.0,255.0
-154.0,254.0
-152.0,254.0
-151.0,254.0
-149.0,254.0
-148.0,254.0
-146.0,254.0
-145.0,254.0
-143.0,254.0
-142.0,252.0
-140.0,252.0
-139.0,252.0
-137.0,252.0
-136.0,252.0
-134.0,252.0
-133.0,252.0
-131.0,252.0
-131.0,251.0
-130.0,251.0
-128.0,251.0
-127.0,251.0
-125.0,251.0
-124.0,251.0
-122.0,251.0
-121.0,251.0
-121.0,249.0
-119.0,249.0
-116.0,249.0
-115.0,249.0
-113.0,249.0
-112.0,249.0
-110.0,249.0
-110.0,248.0
-107.0,248.0
-106.0,248.0
-104.0,248.0
-101.0,248.0
-100.0,248.0
-98.0,248.0
-95.0,246.0
-94.0,246.0
-92.0,246.0
-89.0,246.0
-88.0,246.0
-85.0,246.0
-83.0,246.0
-82.0,246.0
